"Author","Year","Art_ID","Experimental_Unit","Group","Species","Strain","Sex","Age_wks","Duration_wks","Method","Diet_P","Diet_C","Diet_F","Diet_Iso","Diet_Leu","Diet_Val","Diet_BCAA","Diet_kJ_g","Trait","Time_fasted","Change_Adjusted","n","Mean","SD","unique_ID"
"Ohguri ",1980,49,"49_1","49_1_2","R","Donryu_rat","F",NA,4,"ad_lib",11.67,68.25,20.07,0.286,4.217,0.4,4.903,18.9,"intake",0,NA,10,5.2,1.95,"49_1"
"Ohguri ",1980,49,"49_2","49_2_1","R","Donryu_rat","F",NA,4,"ad_lib",8.38,70.8,20.8,0.297,0.65,0.418,1.365,18.25,"intake",0,NA,10,8.75,1.86,"49_2"
"Ohguri ",1980,49,"49_2","49_2_2","R","Donryu_rat","F",NA,4,"ad_lib",11.67,68.25,20.07,0.286,4.217,0.4,4.903,18.9,"intake",0,NA,10,8.25,2.28,"49_2"
"Ohguri ",1980,49,"49_3","49_3_1","R","Donryu_rat","F",NA,3,"ad_lib",8.38,70.8,20.8,0.297,0.65,0.418,1.365,18.25,"intake",0,NA,10,6,NA,"49_3"
"Ohguri ",1980,49,"49_3","49_3_2","R","Donryu_rat","F",NA,3,"ad_lib",11.67,68.25,20.07,0.286,4.217,0.4,4.903,18.9,"intake",0,NA,10,5.9,0.14,"49_3"
"Ohguri ",1980,49,"49_4","49_4_1","R","Donryu_rat","F",NA,3,"ad_lib",8.38,70.8,20.8,0.297,0.65,0.418,1.365,18.25,"intake",0,NA,6,4.5,NA,"49_4"
"Ohguri ",1980,49,"49_4","49_4_2","R","Donryu_rat","F",NA,3,"ad_lib",12.46,67.6,19.9,0.28,5.07,0.4,5.75,19.1,"intake",0,NA,6,4.5,NA,"49_4"
"Ohguri ",1980,49,"49_5","49_5_1","R","Donryu_rat","F",NA,12,"ad_lib",8.38,70.8,20.8,0.297,0.65,0.418,1.365,18.25,"intake",0,NA,6,10.85,0.35,"49_5"
"Ohguri ",1980,49,"49_5","49_5_2","R","Donryu_rat","F",NA,12,"ad_lib",12.46,67.6,19.9,0.28,5.07,0.4,5.75,19.1,"intake",0,NA,6,10.3,0.24,"49_5"
"Oku",1991,50,"50_1","50_1_1","R","Wistar_rat","M",NA,2,"ad_lib",9.4,69.6,21,0.44,0.8,0.59,1.83,18.1,"intake",0,NA,5,14.3,1.2,"50_1"
"Oku",1991,50,"50_1","50_1_2","R","Wistar_rat","M",NA,2,"ad_lib",18.8,60.18,21.02,0.89,1.61,1.18,3.68,18.1,"intake",0,NA,5,14.2,1.2,"50_1"
"Oku",1991,50,"50_1","50_1_3","R","Wistar_rat","M",NA,2,"ad_lib",37.6,41.37,21.02,1.77,3.21,2.35,7.33,18.1,"intake",0,NA,5,15.1,1.2,"50_1"
"Oku",1991,50,"50_2","50_2_1","R","Wistar_rat","M",NA,2,"ad_lib",18.8,60.18,21.02,0.89,1.61,1.18,3.68,18.1,"intake",0,NA,5,15.3,0.8,"50_2"
"Oku",1991,50,"50_2","50_2_2","R","Wistar_rat","M",NA,2,"ad_lib",21.03,58.5,20.44,3.6,1.5,1.14,6.24,18.6,"intake",0,NA,5,14.9,1.2,"50_2"
"Oku",1991,50,"50_2","50_2_3","R","Wistar_rat","M",NA,2,"ad_lib",21.03,58.5,20.44,0.86,1.5,3.88,6.24,18.6,"intake",0,NA,5,14.1,1.2,"50_2"
"Oku",1991,50,"50_2","50_2_4","R","Wistar_rat","M",NA,2,"ad_lib",21.03,58.5,20.44,0.86,4.24,1.14,6.24,18.6,"intake",0,NA,5,16,0.6,"50_2"
"Ramadan ",2009,51,"51_1","51_1_1","R","Sprague_Dawley_rat","M",NA,1.428571,"ad_lib",20.16,58.16,21.67,0.91,1.6,1.2,3.71,17.5,"intake",0,NA,6,18.8,0.670820393,"51_1"
"Ramadan ",2009,51,"51_1","51_1_2","R","Sprague_Dawley_rat","M",NA,1.428571,"ad_lib",23.84,55.48,20.66,5.52,1.6,1.2,8.32,18.3,"intake",0,NA,6,19,0.670820393,"51_1"
"Ramadan ",2009,51,"51_1","51_1_3","R","Sprague_Dawley_rat","M",NA,1.428571,"ad_lib",23.84,55.48,20.66,0.91,1.6,5.82,8.33,18.3,"intake",0,NA,6,19.8,1.565247584,"51_1"
"Ramadan ",2009,51,"51_1","51_1_4","R","Sprague_Dawley_rat","M",NA,1.428571,"ad_lib",23.84,55.48,20.66,0.91,6.22,1.2,8.33,18.3,"intake",0,NA,6,18.8,1.118033989,"51_1"
"Yoshimura",2015,52,"52_1","52_1_1","R","Sprague_Dawley_rat","M",10,1,"ad_lib",6.14,78.1,15.78,0.57,1.04,0.76,2.37,16.9,"intake",0,NA,6,22.1823,9.7,"52_1"
"Yoshimura",2015,52,"52_1","52_1_2","R","Sprague_Dawley_rat","M",10,1,"ad_lib",12.28,71.9,15.78,0.29,2.52,0.38,3.19,16.9,"intake",0,NA,6,17.9504,13.72,"52_1"
"Yoshimura",2015,52,"52_1","52_1_3","R","Sprague_Dawley_rat","M",10,1,"ad_lib",8.14,76.1,15.78,0.57,3.04,0.76,4.37,16.9,"intake",0,NA,6,21.6153,19.57,"52_1"
"Yoshimura",2015,52,"52_1","52_1_4","R","Sprague_Dawley_rat","M",10,1,"ad_lib",14.28,69.9,15.78,0.29,4.52,0.38,5.19,16.9,"intake",0,NA,6,20.235,7.9,"52_1"
"Yoshimura",2015,52,"52_1","52_1_5","R","Sprague_Dawley_rat","M",10,1,"ad_lib",10.14,74.04,15.78,0.57,5.07,0.76,6.4,16.9,"intake",0,NA,6,16.6617,12.69,"52_1"
"Yoshimura",2015,52,"52_1","52_1_6","R","Sprague_Dawley_rat","M",10,1,"ad_lib",16.28,67.89,15.78,1.9,3.45,2.52,7.87,16.9,"intake",0,NA,6,20.1712,11.67,"52_1"
"Yoshimura",2015,52,"52_1","52_1_7","R","Sprague_Dawley_rat","M",10,1,"ad_lib",41,43.27,15.78,0.29,8.59,0.38,9.26,16.9,"intake",0,NA,6,18.6368,8.56,"52_1"
"Yoshimura",2015,52,"52_1","52_1_8","R","Sprague_Dawley_rat","M",10,1,"ad_lib",14.29,70.007,15.78,1.9,5.45,2.52,9.87,16.9,"intake",0,NA,6,8.4361,40.3,"52_1"
"Yoshimura",2015,52,"52_1","52_1_9","R","Sprague_Dawley_rat","M",10,1,"ad_lib",42.94,41.25,15.78,0.57,9.11,0.76,10.44,16.9,"intake",0,NA,6,17.9764,13.29,"52_1"
"Yoshimura",2015,52,"52_1","52_1_10","R","Sprague_Dawley_rat","M",10,1,"ad_lib",20.35,63.86,15.78,1.9,7.45,2.52,11.87,16.9,"intake",0,NA,5,18.4334,17,"52_1"
"Yoshimura",2015,52,"52_1","52_1_11","R","Sprague_Dawley_rat","M",10,1,"ad_lib",44.9,39.23,15.78,1.9,11.55,2.52,15.97,16.9,"intake",0,NA,5,18.3062,8.86,"52_1"
"Yoshimura",2015,52,"52_1","52_1_12","R","Sprague_Dawley_rat","M",10,1,"ad_lib",48.98,35.2,15.78,1.9,11.55,2.52,15.97,16.9,"intake",0,NA,6,17.952,9.56,"52_1"
"Yuan",2015,53,"53_1","53_1_1","R","Sprague_Dawley_rat","M",6,16,"ad_lib",18.4,60.3,21.3,0.87,1.58,1.15,3.6,21.3,"intake",0,NA,12,19.28,1.28,"53_1"
"Yuan",2015,53,"53_1","53_1_2","R","Sprague_Dawley_rat","M",6,16,"ad_lib",19.476,19.9,60.6,0.84,2.726,1.12,4.686,21.3,"intake",0,NA,12,18.52,1.37,"53_1"
"Yuan",2015,53,"53_1","53_1_3","R","Sprague_Dawley_rat","M",6,16,"ad_lib",20.46,19.7,59.88,0.84,3.88,1.12,5.84,21.3,"intake",0,NA,12,18.98,1.11,"53_1"
"Yuan",2015,53,"53_1","53_1_4","R","Sprague_Dawley_rat","M",6,16,"ad_lib",21.35,19.47,59.18,0.84,5.02,1.12,6.98,21.3,"intake",0,NA,12,18.91,1.35,"53_1"
"Torres Leal",2011,55,"55_1","55_1_1","R","Sprague_Dawley_rat","M",32,6,"ad_lib",14.74,75.85,9.41,0.7,1.26,0.92,2.88,16.15,"intake",0,NA,7,23.389,11.68,"55_1"
"Torres Leal",2011,55,"55_1","55_1_2","R","Sprague_Dawley_rat","M",32,6,"ad_lib",19.96,70.59,9.4,0.7,6.52,0.92,8.14,16.15,"intake",0,NA,8,25.33,10.11,"55_1"
"Vianna",2012,56,"56_1","56_1_1","R","Sprague_Dawley_rat","M",24,40,"ad_lib",17.97,72.63,9.4,0.69,1.26,0.92,2.87,16.1,"intake",0,NA,17,22.4,1.802775638,"56_1"
"Vianna",2012,56,"56_1","56_1_2","R","Sprague_Dawley_rat","M",24,40,"ad_lib",17.96,72.63,9.4,0.69,4.34,0.92,5.95,16.1,"intake",0,NA,14,22.6,3.2,"56_1"
"Shimomura",2000,57,"57_1","57_1_1","R","Sprague_Dawley_rat","M",8,4,"ad_lib",21.09,67.31,11.61,0.98,1.78,1.3,4.06,16.4,"intake",0,NA,6,27.3,2.683281573,"57_1"
"Shimomura",2000,57,"57_1","57_1_2","R","Sprague_Dawley_rat","M",8,4,"ad_lib",23.16,62.37,11.61,2.28,3.88,2.86,9.02,16.4,"intake",0,NA,6,28.4,2.236067977,"57_1"
"Li",2013,60,"60_1","60_1_1","M","C57Bl6_mouse","M",NA,24,"ad_lib",21.8,69.9,8.4,1.03,1.6,1.36,3.99,16,"intake",0,NA,8,27.8374595,1.263045,"60_1"
"Li",2013,60,"60_1","60_1_2","M","C57Bl6_mouse","M",NA,24,"ad_lib",15.03,31.38,53.59,0.71,1.29,0.94,2.94,22.1,"intake",0,NA,8,19.83518914,1.118888688,"60_1"
"Li",2013,60,"60_1","60_1_3","M","C57Bl6_mouse","M",NA,24,"ad_lib",23,68.8,8.2,1.03,3.16,1.36,5.55,16.3,"intake",0,NA,8,26.7696427,1.021614724,"60_1"
"Li",2013,60,"60_1","60_1_4","M","C57Bl6_mouse","M",NA,24,"ad_lib",16,31,52.98,0.71,2.43,0.94,4.08,22.3,"intake",0,NA,8,20.52178827,1.159512108,"60_1"
"Li",2013,60,"60_1","60_1_5","M","C57Bl6_mouse","M",NA,24,"ad_lib",24.18,67.78,8.05,1.03,4.69,1.36,7.08,16.5,"intake",0,NA,8,26.11323152,1.201949091,"60_1"
"Li",2013,60,"60_1","60_1_6","M","C57Bl6_mouse","M",NA,24,"ad_lib",16.95,30.67,52.38,0.71,3.55,0.94,5.2,22.6,"intake",0,NA,8,20.07394336,1.107093805,"60_1"
"Li",2013,60,"60_1","60_1_7","M","C57Bl6_mouse","M",NA,24,"ad_lib",17.88,30.32,51.79,0.71,4.64,0.94,6.29,22.8,"intake",0,NA,8,20.06484912,1.082701754,"60_1"
"Li",2013,60,"60_1","60_1_8","M","C57Bl6_mouse","M",NA,24,"ad_lib",25.33,66.75,7.92,1.03,6.16,1.36,8.55,16.8,"intake",0,NA,8,25.0312781,1.090828571,"60_1"
"Laeger ",2014,61,"61_1","61_1_1","R","Sprague_Dawley_rat","M",8,1,"ad_lib",9,69,22,0.42,0.76,0.56,1.74,17.2,"intake",0,NA,8,22.698,1.6428,"61_1"
"Laeger ",2014,61,"61_1","61_1_2","R","Sprague_Dawley_rat","M",8,1,"ad_lib",18.1,60.1,22.1,0.85,1.54,1.13,3.52,17.2,"intake",0,NA,8,19.697,1.41,"61_1"
"Laeger ",2014,61,"61_2","61_2_1","R","Sprague_Dawley_rat","M",8,1.714286,"ad_lib",9,69,22,0.42,0.76,0.56,1.74,17.2,"intake",0,NA,12,26.284,2.152489489,"61_2"
"Laeger ",2014,61,"61_2","61_2_2","R","Sprague_Dawley_rat","M",8,1.714286,"ad_lib",10,22,68,0.42,1.54,0.56,2.52,17.2,"intake",0,NA,12,24.929,2.819131072,"61_2"
"Laeger ",2014,61,"61_2","61_2_3","R","Sprague_Dawley_rat","M",8,1.714286,"ad_lib",18.1,60.1,22.1,0.85,1.54,1.13,3.52,17.2,"intake",0,NA,12,21.291,2.414502847,"61_2"
"Laeger ",2014,61,"61_3","61_3_1","R","Sprague_Dawley_rat","M",8,1,"ad_lib",9,69,22,0.42,0.76,0.56,1.74,17.2,"intake",0,NA,12,23.218,2.431085971,"61_3"
"Laeger ",2014,61,"61_3","61_3_2","R","Sprague_Dawley_rat","M",8,1,"ad_lib",10.66,67.29,22.1,0.795,1.54,1.02,3.355,17.2,"intake",0,NA,12,23.434,1.714695017,"61_3"
"Laeger ",2014,61,"61_3","61_3_3","R","Sprague_Dawley_rat","M",8,1,"ad_lib",18.1,60.1,22.1,0.85,1.54,1.13,3.52,17.2,"intake",0,NA,12,20.344,2.659933082,"61_3"
"Yamamoto ",1987,66,"66_1","66_1_1","R","Wistar_rat","M",4,2,"ad_lib",13.75,75.1,11.17,0.52,0.86,0.66,2.04,17,"intake",0,NA,4,10.62,1.67,"66_1"
"Yamamoto ",1987,66,"66_1","66_1_2","R","Wistar_rat","M",4,2,"ad_lib",14.72,74.11,11.17,0.52,0.86,1.63,3.01,17,"intake",0,NA,4,9.89,2.41,"66_1"
"Yamamoto ",1987,66,"66_1","66_1_3","R","Wistar_rat","M",4,2,"ad_lib",15.72,73.11,11.17,0.52,0.86,2.63,4.01,17,"intake",0,NA,4,9.57,1.76,"66_1"
"Yamamoto ",1987,66,"66_1","66_1_4","R","Wistar_rat","M",4,2,"ad_lib",16.72,72.11,11.17,0.52,0.86,3.63,5.01,17,"intake",0,NA,4,8.99,1.52,"66_1"
"Yamamoto ",1987,66,"66_2","66_2_1","R","Wistar_rat","M",4,2,"ad_lib",13.75,75.08,11.17,0.52,0.86,0.66,2.04,17,"intake",0,NA,4,9.41,1.2,"66_2"
"Yamamoto ",1987,66,"66_2","66_2_2","R","Wistar_rat","M",4,2,"ad_lib",14.75,74.1,11.17,0.52,1.86,0.66,3.04,17,"intake",0,NA,4,11.15,2.22,"66_2"
"Yamamoto ",1987,66,"66_2","66_2_3","R","Wistar_rat","M",4,2,"ad_lib",15.74,73.08,11.17,0.52,2.86,0.66,4.04,17,"intake",0,NA,4,10.83,1.16,"66_2"
"Yamamoto ",1987,66,"66_2","66_2_4","R","Wistar_rat","M",4,2,"ad_lib",16.75,72.08,11.16,0.52,3.86,0.66,5.04,17,"intake",0,NA,4,10.64,2.04,"66_2"
"Yamamoto ",1987,66,"66_2","66_2_5","R","Wistar_rat","M",4,2,"ad_lib",18.75,70.09,11.18,0.52,5.86,0.67,7.05,17,"intake",0,NA,4,10.64,2.73,"66_2"
"Yamamoto ",1987,66,"66_3","66_3_1","R","Wistar_rat","M",4,2,"ad_lib",13.75,75.08,11.17,0.52,0.86,0.66,2.04,17,"intake",0,NA,4,10.19,1.4,"66_3"
"Yamamoto ",1987,66,"66_3","66_3_2","R","Wistar_rat","M",4,2,"ad_lib",14.7,74.13,11.17,1.47,0.86,0.66,2.99,17,"intake",0,NA,4,9.28,0.93,"66_3"
"Yamamoto ",1987,66,"66_3","66_3_3","R","Wistar_rat","M",4,2,"ad_lib",15.7,73.13,11.17,2.47,0.86,0.66,3.99,17,"intake",0,NA,4,9.3,1.02,"66_3"
"Yamamoto ",1987,66,"66_3","66_3_4","R","Wistar_rat","M",4,2,"ad_lib",16.7,72.13,11.17,3.48,0.86,0.67,5.01,17,"intake",0,NA,4,9.24,0.97,"66_3"
"Nakazato ",2006,67,"67_1","67_1_1","R","Wistar_rat","M",4,1,"ad_lib",15.74,74.82,9.44,0.74,1.34,0.98,3.06,15.9,"intake",0,NA,8,20.32,2.73,"67_1"
"Nakazato ",2006,67,"67_1","67_1_2","R","Wistar_rat","M",4,1,"ad_lib",26.23,64.32,9.44,1.24,2.24,1.64,5.12,15.9,"intake",0,NA,8,17.07,2.45,"67_1"
"Nakazato ",2006,67,"67_1","67_1_3","R","Wistar_rat","M",4,1,"ad_lib",36.73,53.83,9.44,1.74,3.15,2.3,7.19,15.9,"intake",0,NA,8,16.87,2.87,"67_1"
"Sanahuja",1965,68,"68_1","68_1_1","R","Wistar_rat","M",NA,2,"ad_lib",8.53,80.1,11.37,0.35,0.61,0.46,1.42,16.7,"intake",0,NA,6,13.6,NA,"68_1"
"Sanahuja",1965,68,"68_1","68_1_2","R","Wistar_rat","M",NA,2,"ad_lib",12.89,75.64,11.46,0.53,0.93,0.7,2.16,16.7,"intake",0,NA,6,14,NA,"68_1"
"Sanahuja",1965,68,"68_1","68_1_3","R","Wistar_rat","M",NA,2,"ad_lib",11.68,76.94,11.37,0.75,0.92,0.87,2.54,16.7,"intake",0,NA,6,7,NA,"68_1"
"Sanahuja",1965,68,"68_1","68_1_4","R","Wistar_rat","M",NA,2,"ad_lib",16.07,72.46,11.46,0.94,1.24,1.11,3.29,16.7,"intake",0,NA,6,11,NA,"68_1"
"Scharrer ",1970,69,"69_1","69_1_1","R","Charles_River_rat","F",NA,1.714286,"ad_lib",6.29,86.9,6.8,0.29,0.52,0.38,1.19,16.7,"intake",0,NA,10,15.91,NA,"69_1"
"Scharrer ",1970,69,"69_1","69_1_2","R","Charles_River_rat","F",NA,1.714286,"ad_lib",12.39,80.8,6.8,0.29,6.62,0.38,7.29,16.7,"intake",0,NA,10,9.92,NA,"69_1"
"Scharrer ",1970,69,"69_2","69_2_1","R","Charles_River_rat","F",NA,1.714286,"ad_lib",6.29,86.9,6.8,0.29,0.52,0.38,1.19,16.7,"intake",0,NA,10,15.8,NA,"69_2"
"Scharrer ",1970,69,"69_2","69_2_2","R","Charles_River_rat","F",NA,1.714286,"ad_lib",12.39,80.8,6.8,0.29,6.62,0.38,7.29,16.7,"intake",0,NA,10,2.97,NA,"69_2"
"Scharrer ",1970,69,"69_3","69_3_1","R","Charles_River_rat","F",NA,2.571429,"ad_lib",6.29,86.9,6.8,0.29,0.52,0.38,1.19,16.7,"intake",0,NA,10,14.98,NA,"69_3"
"Scharrer ",1970,69,"69_3","69_3_2","R","Charles_River_rat","F",NA,2.571429,"ad_lib",81.46,11.73,6.8,3.83,6.95,5.08,15.86,16.7,"intake",0,NA,10,11.89,NA,"69_3"
"Shin ",1994,70,"70_1","70_1_1","R","Sprague_Dawley_rat","M",NA,2.857143,"ad_lib",11.52,79.34,9.14,0.48,0.63,0.56,1.67,16.3,"intake",0,NA,10,14.4,3.6,"70_1"
"Shin ",1994,70,"70_1","70_1_2","R","Sprague_Dawley_rat","M",NA,2.857143,"ad_lib",11.63,79.23,9.14,0.48,0.64,0.67,1.79,16.3,"intake",0,NA,10,14.7,3,"70_1"
"Kobayashi ",1979,71,"71_1","71_1_1","R","Sprague_Dawley_rat","M",4.285714286,2,"ad_lib",14.18,81.1,4.72,0.58,0.58,0.79,1.95,16.1,"intake",0,NA,10,16,3.21,"71_1"
"Kobayashi ",1979,71,"71_1","71_1_2","R","Sprague_Dawley_rat","M",4.285714286,2,"ad_lib",14.53,80.75,4.72,0.93,0.79,0.58,2.3,16.1,"intake",0,NA,10,15.36,3.74,"71_1"
"Kobayashi ",1979,71,"71_1","71_1_3","R","Sprague_Dawley_rat","M",4.285714286,2,"ad_lib",14.53,80.75,4.72,0.58,0.79,0.93,2.3,16.1,"intake",0,NA,10,15.07,6.15,"71_1"
"Kobayashi ",1979,71,"71_1","71_1_4","R","Sprague_Dawley_rat","M",4.285714286,2,"ad_lib",14.66,80.63,4.72,0.58,0.58,1.27,2.43,16.1,"intake",0,NA,10,16,4.01,"71_1"
"Krauss",1965,72,"72_1","72_1_1","R","Charles_River_rat","F",NA,0.714286,"ad_lib",7.39,63.91,28.7,0.33,0.61,0.44,1.38,21.6,"intake",0,NA,5,16.6,1.2,"72_1"
"Krauss",1965,72,"72_1","72_1_2","R","Charles_River_rat","F",NA,0.714286,"ad_lib",16.03,55.27,28.7,0.74,1.34,0.98,3.06,21.6,"intake",0,NA,5,17.4,0.8,"72_1"
"Krauss",1965,72,"72_1","72_1_3","R","Charles_River_rat","F",NA,0.714286,"ad_lib",31.74,39.56,28.7,1.48,2.69,1.97,6.14,21.6,"intake",0,NA,5,17.3,0.6,"72_1"
"Krauss",1965,72,"72_1","72_1_4","R","Charles_River_rat","F",NA,0.714286,"ad_lib",47.45,23.85,28.7,2.23,4.04,2.95,9.22,21.6,"intake",0,NA,5,16.9,1.2,"72_1"
"Krauss",1965,72,"72_1","72_1_5","R","Charles_River_rat","F",NA,0.714286,"ad_lib",63.17,8.13,28.7,2.97,5.38,3.93,12.28,21.6,"intake",0,NA,5,13.8,1.2,"72_1"
"Konishi ",1982,73,"73_1","73_1_1","R","Sprague_Dawley_rat","M",NA,3,"ad_lib",11.41,75.84,12.75,0.42,1.18,0.58,2.18,14.9,"intake",0,NA,6,17.35,5.76,"73_1"
"Konishi ",1982,73,"73_1","73_1_2","R","Sprague_Dawley_rat","M",NA,3,"ad_lib",11.41,75.84,12.75,0.42,1.61,0.58,2.61,14.9,"intake",0,NA,6,15.82,6.46,"73_1"
"Konishi ",1982,73,"73_2","73_2_1","R","Sprague_Dawley_rat","M",NA,3,"ad_lib",11.41,75.84,12.75,0.4,0.81,0.69,1.9,14.9,"intake",0,NA,6,17.16,5.3,"73_2"
"Konishi ",1982,73,"73_2","73_2_2","R","Sprague_Dawley_rat","M",NA,3,"ad_lib",11.41,75.84,12.75,0.4,1.54,0.69,2.63,14.9,"intake",0,NA,6,17.7,7.1,"73_2"
"Konishi ",1982,73,"73_3","73_3_1","R","Sprague_Dawley_rat","M",NA,3,"ad_lib",11.41,75.84,12.75,0.42,1.18,0.58,2.18,14.9,"intake",0,NA,6,23.43,2.84,"73_3"
"Konishi ",1982,73,"73_3","73_3_2","R","Sprague_Dawley_rat","M",NA,3,"ad_lib",11.41,75.84,12.75,0.42,1.61,0.58,2.61,14.9,"intake",0,NA,6,23.48,10.47,"73_3"
"Jacoby",1979,74,"74_1","74_1_1","R","unk_rat","M",8,2,"ad_lib",6.11,82.5,11.38,0.3,0.49,0.32,1.11,16.7,"intake",0,NA,6,21.64,12.54,"74_1"
"Jacoby",1979,74,"74_1","74_1_2","R","unk_rat","M",8,2,"ad_lib",12.22,76.39,11.38,0.59,0.98,0.64,2.21,16.7,"intake",0,NA,6,24.64,15.54,"74_1"
"Block ",1991,76,"76_1","76_1_1","R","unk_rat","M",NA,1.285714,"meal_fed",9.26,79.62,11.12,0.42,0.77,0.56,1.75,17.1,"intake",0,NA,5,14.3,6.67,"76_1"
"Block ",1991,76,"76_1","76_1_2","R","unk_rat","M",NA,1.285714,"meal_fed",10.74,78.15,11.11,0.42,2.26,0.56,3.24,17.1,"intake",0,NA,5,13.89,5.3,"76_1"
"Block ",1991,76,"76_1","76_1_3","R","unk_rat","M",NA,1.285714,"meal_fed",12.23,76.66,11.11,0.42,3.75,0.56,4.73,17.1,"intake",0,NA,5,13.56,5.3,"76_1"
"Block ",1991,76,"76_1","76_1_4","R","unk_rat","M",NA,1.285714,"meal_fed",13.72,75.17,11.11,0.42,0.77,5.03,6.22,17.1,"intake",0,NA,5,12,1.33,"76_1"
"Block ",1991,76,"76_1","76_1_5","R","unk_rat","M",NA,1.285714,"meal_fed",14.22,74.67,11.11,0.42,5.74,0.56,6.72,17.1,"intake",0,NA,5,12.1,6.67,"76_1"
"Block ",1991,76,"76_1","76_1_6","R","unk_rat","M",NA,1.285714,"meal_fed",14.22,74.67,11.11,5.39,0.77,0.56,6.72,17.1,"intake",0,NA,5,11.7,4,"76_1"
"Block ",1991,76,"76_1","76_1_7","R","unk_rat","M",NA,1.285714,"meal_fed",14.39,74.52,11.09,0.42,5.73,0.758,6.908,17.1,"intake",0,NA,5,13.2,2.67,"76_1"
"Block ",1991,76,"76_2","76_2_1","R","unk_rat","M",NA,1.285714,"meal_fed",19.91,68.97,11.12,0.94,1.7,1.25,3.89,17.1,"intake",0,NA,5,14.33,4.67,"76_2"
"Block ",1991,76,"76_2","76_2_2","R","unk_rat","M",NA,1.285714,"meal_fed",24.85,64.03,11.11,0.94,6.67,1.25,8.86,17.1,"intake",0,NA,5,14.89,2.67,"76_2"
"Block ",1985,77,"77_1","77_1_1","R","unk_rat","M",NA,1.428571,"ad_lib",9.26,79.62,11.12,0.42,0.77,0.56,1.75,17.1,"intake",0,NA,5,13.85,3.75,"77_1"
"Block ",1985,77,"77_1","77_1_2","R","unk_rat","M",NA,1.428571,"ad_lib",10.74,78.15,11.11,0.42,2.26,0.56,3.24,17.1,"intake",0,NA,5,13.66,2.11,"77_1"
"Block ",1985,77,"77_1","77_1_3","R","unk_rat","M",NA,1.428571,"ad_lib",12.23,76.66,11.11,0.42,3.75,0.56,4.73,17.1,"intake",0,NA,5,11.75,2.89,"77_1"
"Block ",1985,77,"77_1","77_1_4","R","unk_rat","M",NA,1.428571,"ad_lib",14.22,74.67,11.11,0.42,5.74,0.56,6.72,17.1,"intake",0,NA,5,9.37,2.14,"77_1"
"Block ",1985,77,"77_1","77_1_5","R","unk_rat","M",NA,1.428571,"ad_lib",14.39,74.52,11.09,0.42,5.73,0.758,6.908,17.1,"intake",0,NA,5,10.74,2.5,"77_1"
"Bong",2010,78,"78_1","78_1_1","R","Sprague_Dawley_rat","M",21,8,"ad_lib",20,63,17,0.94,1.71,1.25,3.9,15.6,"intake",0,NA,8,27.985,2.291428571,"78_1"
"Bong",2010,78,"78_1","78_1_2","R","Sprague_Dawley_rat","M",21,8,"ad_lib",20,20,60,0.94,1.71,1.25,3.9,21.3,"intake",0,NA,8,22.69285714,2.321428571,"78_1"
"Bong",2010,78,"78_1","78_1_3","R","Sprague_Dawley_rat","M",21,8,"ad_lib",63,20,17,0.67,4.97,0.89,6.53,15.7,"intake",0,NA,8,25.80878571,2.678571429,"78_1"
"Bong",2010,78,"78_1","78_1_4","R","Sprague_Dawley_rat","M",21,8,"ad_lib",63,20,17,1.51,4.81,1.93,8.25,15.7,"intake",0,NA,8,27.9385,4.018571429,"78_1"
"Bong",2010,78,"78_1","78_1_5","R","Sprague_Dawley_rat","M",21,8,"ad_lib",20,20,60,0.67,4.69,0.89,6.25,21.4,"intake",0,NA,8,22.11142857,2.668571429,"78_1"
"Bong",2010,78,"78_1","78_1_6","R","Sprague_Dawley_rat","M",21,8,"ad_lib",20,20,60,1.5,4.64,1.93,8.07,21.1,"intake",0,NA,8,21.81428571,2.804285714,"78_1"
"Owens ",1994,83,"83_1","83_1_1","R","Sprague_Dawley_rat","M",NA,2.857143,"ad_lib",11.7,79.16,9.14,0.49,0.75,0.49,1.73,16.6,"intake",0,NA,10,14.7,2.7,"83_1"
"Owens ",1994,83,"83_1","83_1_2","R","Sprague_Dawley_rat","M",NA,2.857143,"ad_lib",11.85,79.01,9.14,0.49,0.9,0.49,1.88,16.6,"intake",0,NA,10,15.1,3.9,"83_1"
"Noguchi ",2010,84,"84_1","84_1_1","M","C57Bl6_mouse","M",10,8,"ad_lib",17.82,29.46,52.72,0.82,1.47,1.07,3.36,21.5,"intake",0,NA,9,2.25,0.52,"84_1"
"Noguchi ",2010,84,"84_1","84_1_2","M","C57Bl6_mouse","M",10,8,"ad_lib",17.9,29.37,52.72,0.95,1.75,1.18,3.88,21.5,"intake",0,NA,9,2.43,0.48,"84_1"
"Noguchi ",2010,84,"84_1","84_1_3","M","C57Bl6_mouse","M",10,8,"ad_lib",18.04,29.27,52.7,1.08,2.03,1.3,4.41,21.5,"intake",0,NA,9,2.32,0.59,"84_1"
"Noguchi ",2010,84,"84_1","84_1_4","M","C57Bl6_mouse","M",10,8,"ad_lib",18.26,29.09,52.72,1.35,2.58,1.53,5.46,21.5,"intake",0,NA,9,2.39,0.71,"84_1"
"Peters",1985,87,"87_1","87_1_2","R","King_rat","M",NA,1.6,"ad_lib",9.437694264,80.22040124,10.34190449,0.496422718,0.748409155,0.574755581,1.819587454,17.695,"intake",0,NA,5,8.2,1.6,"87_1"
